0.613129,-0.004652
1.612474,-0.011321
2.612266,-0.013938
3.611767,-0.008693
4.017270,-0.013667
4.046411,0.594754
4.040064,1.594235
4.029250,2.593660
4.013135,3.593299
4.008197,4.018431
3.438632,3.974628
2.438618,3.973989
1.439142,3.978280
0.439722,3.989436
-0.026629,4.009418
-0.031866,3.514336
-0.029679,2.514673
-0.023215,1.514875
-0.011932,0.515428
